PayoutDate,OrderWeek,Location,Payment Descriptions,OtherPayments
2023-06-23,2023-06-19,Kreuzberg,Ad Spend,-6.549999999999999
2023-06-23,2023-06-19,Kreuzberg,VAT Rounding Adjustment,-0.004285714285714286
2023-06-23,2023-06-19,Leipzig Mitte,Ad Spend,-24.315714285714282
2023-06-23,2023-06-19,Leipzig Mitte,VAT Rounding Adjustment,-0.004285714285714286
2023-06-23,2023-06-19,Mitte,Ad Spend,-10.01142857142857
2023-06-23,2023-06-19,Nollendorfkiez,Ad Spend,-2.662857142857143
2023-06-23,2023-06-19,Nollendorfkiez,Other Fee,2.0585714285714287
2023-06-23,2023-06-19,Prenzlauer Berg,Ad Credits,0.40857142857142853
2023-06-23,2023-06-19,Prenzlauer Berg,Ad Spend,-24.322857142857142
2023-06-23,2023-06-19,Prenzlauer Berg,VAT Rounding Adjustment,-0.004285714285714286
2023-06-23,2023-06-19,Samariterkiez,Ad Spend,-6.104285714285714
2023-06-23,2023-06-19,Schillerkiez,Ad Spend,-6.355714285714286
2023-06-23,2023-06-19,Schillerkiez,VAT Rounding Adjustment,-0.002857142857142857
2023-06-24,2023-06-19,Charlottenburg,Ad Spend,-23.514285714285712
2023-06-24,2023-06-19,Charlottenburg,VAT Rounding Adjustment,-0.0071428571428571435
2023-06-24,2023-06-19,DTM Westend,Ad Spend,-0.6028571428571429
2023-06-24,2023-06-19,Kreuzberg,Ad Spend,-6.549999999999999
2023-06-24,2023-06-19,Kreuzberg,VAT Rounding Adjustment,-0.004285714285714286
2023-06-24,2023-06-19,Leipzig Mitte,Ad Spend,-24.315714285714282
2023-06-24,2023-06-19,Leipzig Mitte,VAT Rounding Adjustment,-0.004285714285714286
2023-06-24,2023-06-19,Mitte,Ad Spend,-10.01142857142857
2023-06-24,2023-06-19,Nollendorfkiez,Ad Spend,-2.662857142857143
2023-06-24,2023-06-19,Nollendorfkiez,Other Fee,2.0585714285714287
2023-06-24,2023-06-19,Prenzlauer Berg,Ad Credits,0.40857142857142853
2023-06-24,2023-06-19,Prenzlauer Berg,Ad Spend,-24.322857142857142
2023-06-24,2023-06-19,Prenzlauer Berg,VAT Rounding Adjustment,-0.004285714285714286
2023-06-24,2023-06-19,Samariterkiez,Ad Spend,-6.104285714285714
2023-06-24,2023-06-19,Schillerkiez,Ad Spend,-6.355714285714286
2023-06-24,2023-06-19,Schillerkiez,VAT Rounding Adjustment,-0.002857142857142857
2023-06-25,2023-06-19,Charlottenburg,Ad Spend,-23.514285714285712
2023-06-25,2023-06-19,Charlottenburg,VAT Rounding Adjustment,-0.0071428571428571435
2023-06-25,2023-06-19,DTM Westend,Ad Spend,-0.6028571428571429
2023-06-25,2023-06-19,Kreuzberg,Ad Spend,-6.549999999999999
2023-06-25,2023-06-19,Kreuzberg,VAT Rounding Adjustment,-0.004285714285714286
2023-06-25,2023-06-19,Leipzig Mitte,Ad Spend,-24.315714285714282
2023-06-25,2023-06-19,Leipzig Mitte,VAT Rounding Adjustment,-0.004285714285714286
2023-06-25,2023-06-19,Mitte,Ad Spend,-10.01142857142857
2023-06-25,2023-06-19,Nollendorfkiez,Ad Spend,-2.662857142857143
2023-06-25,2023-06-19,Nollendorfkiez,Other Fee,2.0585714285714287
2023-06-25,2023-06-19,Prenzlauer Berg,Ad Credits,0.40857142857142853
2023-06-25,2023-06-19,Prenzlauer Berg,Ad Spend,-24.322857142857142
2023-06-25,2023-06-19,Prenzlauer Berg,VAT Rounding Adjustment,-0.004285714285714286
2023-06-25,2023-06-19,Samariterkiez,Ad Spend,-6.104285714285714
2023-06-25,2023-06-19,Schillerkiez,Ad Spend,-6.355714285714286
2023-06-25,2023-06-19,Schillerkiez,VAT Rounding Adjustment,-0.002857142857142857
2023-06-26,2023-06-26,Charlottenburg,Ad Spend,-27.972
2023-06-26,2023-06-26,Charlottenburg,VAT Rounding Adjustment,0.01
2023-06-26,2023-06-26,DTM Westend,Ad Spend,-6.434
2023-06-26,2023-06-26,DTM Westend,VAT Rounding Adjustment,-0.012
2023-06-26,2023-06-26,Kreuzberg,Ad Spend,-1.6600000000000001
2023-06-26,2023-06-26,Leipzig Mitte,Ad Spend,-21.064
2023-06-26,2023-06-26,Leipzig Mitte,VAT Rounding Adjustment,0.014000000000000002
2023-06-26,2023-06-26,Mitte,Ad Spend,-8.524
2023-06-26,2023-06-26,Mitte,VAT Rounding Adjustment,0.01
2023-06-26,2023-06-26,Nollendorfkiez,Ad Spend,-8.458
2023-06-26,2023-06-26,Nollendorfkiez,VAT Rounding Adjustment,0.018
2023-06-26,2023-06-26,Prenzlauer Berg,Ad Credits,0.8160000000000001
2023-06-26,2023-06-26,Prenzlauer Berg,Ad Spend,-14.088000000000003
2023-06-26,2023-06-26,Prenzlauer Berg,VAT Rounding Adjustment,0.04
2023-06-26,2023-06-26,Prenzlauer Berg,Bag Fee,0.238
2023-06-26,2023-06-26,Samariterkiez,Ad Spend,-6.188000000000001
2023-06-26,2023-06-26,Schillerkiez,Ad Spend,-5.07
2023-06-27,2023-06-26,Charlottenburg,Ad Spend,-27.972
2023-06-27,2023-06-26,Charlottenburg,VAT Rounding Adjustment,0.01
2023-06-27,2023-06-26,DTM Westend,Ad Spend,-6.434
2023-06-27,2023-06-26,DTM Westend,VAT Rounding Adjustment,-0.012
2023-06-27,2023-06-26,Kreuzberg,Ad Spend,-1.6600000000000001
2023-06-27,2023-06-26,Leipzig Mitte,Ad Spend,-21.064
2023-06-27,2023-06-26,Leipzig Mitte,VAT Rounding Adjustment,0.014000000000000002
2023-06-27,2023-06-26,Mitte,Ad Spend,-8.524
2023-06-27,2023-06-26,Mitte,VAT Rounding Adjustment,0.01
2023-06-27,2023-06-26,Nollendorfkiez,Ad Spend,-8.458
2023-06-27,2023-06-26,Nollendorfkiez,VAT Rounding Adjustment,0.018
2023-06-27,2023-06-26,Prenzlauer Berg,Ad Credits,0.8160000000000001
2023-06-27,2023-06-26,Prenzlauer Berg,Ad Spend,-14.088000000000003
2023-06-27,2023-06-26,Prenzlauer Berg,VAT Rounding Adjustment,0.04
2023-06-27,2023-06-26,Prenzlauer Berg,Bag Fee,0.238
2023-06-27,2023-06-26,Samariterkiez,Ad Spend,-6.188000000000001
2023-06-27,2023-06-26,Schillerkiez,Ad Spend,-5.07
2023-06-28,2023-06-26,Charlottenburg,Ad Spend,-27.972
2023-06-28,2023-06-26,Charlottenburg,VAT Rounding Adjustment,0.01
2023-06-28,2023-06-26,DTM Westend,Ad Spend,-6.434
2023-06-28,2023-06-26,DTM Westend,VAT Rounding Adjustment,-0.012
2023-06-28,2023-06-26,Kreuzberg,Ad Spend,-1.6600000000000001
2023-06-28,2023-06-26,Leipzig Mitte,Ad Spend,-21.064
2023-06-28,2023-06-26,Leipzig Mitte,VAT Rounding Adjustment,0.014000000000000002
2023-06-28,2023-06-26,Mitte,Ad Spend,-8.524
2023-06-28,2023-06-26,Mitte,VAT Rounding Adjustment,0.01
2023-06-28,2023-06-26,Nollendorfkiez,Ad Spend,-8.458
2023-06-28,2023-06-26,Nollendorfkiez,VAT Rounding Adjustment,0.018
2023-06-28,2023-06-26,Prenzlauer Berg,Ad Credits,0.8160000000000001
2023-06-28,2023-06-26,Prenzlauer Berg,Ad Spend,-14.088000000000003
2023-06-28,2023-06-26,Prenzlauer Berg,VAT Rounding Adjustment,0.04
2023-06-28,2023-06-26,Prenzlauer Berg,Bag Fee,0.238
2023-06-28,2023-06-26,Samariterkiez,Ad Spend,-6.188000000000001
2023-06-28,2023-06-26,Schillerkiez,Ad Spend,-5.07
2023-06-29,2023-06-26,Charlottenburg,Ad Spend,-27.972
2023-06-29,2023-06-26,Charlottenburg,VAT Rounding Adjustment,0.01
2023-06-29,2023-06-26,DTM Westend,Ad Spend,-6.434
2023-06-29,2023-06-26,DTM Westend,VAT Rounding Adjustment,-0.012
2023-06-29,2023-06-26,Kreuzberg,Ad Spend,-1.6600000000000001
2023-06-29,2023-06-26,Leipzig Mitte,Ad Spend,-21.064
2023-06-29,2023-06-26,Leipzig Mitte,VAT Rounding Adjustment,0.014000000000000002
2023-06-29,2023-06-26,Mitte,Ad Spend,-8.524
2023-06-29,2023-06-26,Mitte,VAT Rounding Adjustment,0.01
2023-06-29,2023-06-26,Nollendorfkiez,Ad Spend,-8.458
2023-06-29,2023-06-26,Nollendorfkiez,VAT Rounding Adjustment,0.018
2023-06-29,2023-06-26,Prenzlauer Berg,Ad Credits,0.8160000000000001
2023-06-29,2023-06-26,Prenzlauer Berg,Ad Spend,-14.088000000000003
2023-06-29,2023-06-26,Prenzlauer Berg,VAT Rounding Adjustment,0.04
2023-06-29,2023-06-26,Prenzlauer Berg,Bag Fee,0.238
2023-06-29,2023-06-26,Samariterkiez,Ad Spend,-6.188000000000001
2023-06-29,2023-06-26,Schillerkiez,Ad Spend,-5.07
2023-06-30,2023-06-26,Charlottenburg,Ad Spend,-27.972
2023-06-30,2023-06-26,Charlottenburg,VAT Rounding Adjustment,0.01
2023-06-30,2023-06-26,DTM Westend,Ad Spend,-6.434
2023-06-30,2023-06-26,DTM Westend,VAT Rounding Adjustment,-0.012
2023-06-30,2023-06-26,Kreuzberg,Ad Spend,-1.6600000000000001
2023-06-30,2023-06-26,Leipzig Mitte,Ad Spend,-21.064
2023-06-30,2023-06-26,Leipzig Mitte,VAT Rounding Adjustment,0.014000000000000002
2023-06-30,2023-06-26,Mitte,Ad Spend,-8.524
2023-06-30,2023-06-26,Mitte,VAT Rounding Adjustment,0.01
2023-06-30,2023-06-26,Nollendorfkiez,Ad Spend,-8.458
2023-06-30,2023-06-26,Nollendorfkiez,VAT Rounding Adjustment,0.018
2023-06-30,2023-06-26,Prenzlauer Berg,Ad Credits,0.8160000000000001
2023-06-30,2023-06-26,Prenzlauer Berg,Ad Spend,-14.088000000000003
2023-06-30,2023-06-26,Prenzlauer Berg,VAT Rounding Adjustment,0.04
2023-06-30,2023-06-26,Prenzlauer Berg,Bag Fee,0.238
2023-06-30,2023-06-26,Samariterkiez,Ad Spend,-6.188000000000001
2023-06-30,2023-06-26,Schillerkiez,Ad Spend,-5.07
